userId	geneSymbol	geneName	entrezgene	gLink
LCMT1	LCMT1	leucine carboxyl methyltransferase 1	51451	https://www.ncbi.nlm.nih.gov/gene/?term=51451
ZNF672	ZNF672	zinc finger protein 672	79894	https://www.ncbi.nlm.nih.gov/gene/?term=79894
YIF1B	YIF1B	Yip1 interacting factor homolog B, membrane trafficking protein	90522	https://www.ncbi.nlm.nih.gov/gene/?term=90522
POMGNT1	POMGNT1	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	55624	https://www.ncbi.nlm.nih.gov/gene/?term=55624
EFNA4	EFNA4	ephrin A4	1945	https://www.ncbi.nlm.nih.gov/gene/?term=1945
TIFAB	TIFAB	TIFA inhibitor	497189	https://www.ncbi.nlm.nih.gov/gene/?term=497189
CRELD2	CRELD2	cysteine rich with EGF like domains 2	79174	https://www.ncbi.nlm.nih.gov/gene/?term=79174
RALB	RALB	RAS like proto-oncogene B	5899	https://www.ncbi.nlm.nih.gov/gene/?term=5899
CLN5	CLN5	CLN5 intracellular trafficking protein	1203	https://www.ncbi.nlm.nih.gov/gene/?term=1203
LYRM1	LYRM1	LYR motif containing 1	57149	https://www.ncbi.nlm.nih.gov/gene/?term=57149
SHISA5	SHISA5	shisa family member 5	51246	https://www.ncbi.nlm.nih.gov/gene/?term=51246
AKAP9	AKAP9	A-kinase anchoring protein 9	10142	https://www.ncbi.nlm.nih.gov/gene/?term=10142
SDCBP	SDCBP	syndecan binding protein	6386	https://www.ncbi.nlm.nih.gov/gene/?term=6386
MRPL32	MRPL32	mitochondrial ribosomal protein L32	64983	https://www.ncbi.nlm.nih.gov/gene/?term=64983
ARGLU1	ARGLU1	arginine and glutamate rich 1	55082	https://www.ncbi.nlm.nih.gov/gene/?term=55082
ZRANB2	ZRANB2	zinc finger RANBP2-type containing 2	9406	https://www.ncbi.nlm.nih.gov/gene/?term=9406
FUBP1	FUBP1	far upstream element binding protein 1	8880	https://www.ncbi.nlm.nih.gov/gene/?term=8880
STOM	STOM	stomatin	2040	https://www.ncbi.nlm.nih.gov/gene/?term=2040
FECH	FECH	ferrochelatase	2235	https://www.ncbi.nlm.nih.gov/gene/?term=2235
CD27-AS1	CD27-AS1	CD27 antisense RNA 1	678655	https://www.ncbi.nlm.nih.gov/gene/?term=678655
EMB	EMB	embigin	133418	https://www.ncbi.nlm.nih.gov/gene/?term=133418
CHORDC1	CHORDC1	cysteine and histidine rich domain containing 1	26973	https://www.ncbi.nlm.nih.gov/gene/?term=26973
USP5	USP5	ubiquitin specific peptidase 5	8078	https://www.ncbi.nlm.nih.gov/gene/?term=8078
GFPT1	GFPT1	glutamine--fructose-6-phosphate transaminase 1	2673	https://www.ncbi.nlm.nih.gov/gene/?term=2673
IGF2BP2	IGF2BP2	insulin like growth factor 2 mRNA binding protein 2	10644	https://www.ncbi.nlm.nih.gov/gene/?term=10644
EFHC1	EFHC1	EF-hand domain containing 1	114327	https://www.ncbi.nlm.nih.gov/gene/?term=114327
HILPDA	HILPDA	hypoxia inducible lipid droplet associated	29923	https://www.ncbi.nlm.nih.gov/gene/?term=29923
NUP88	NUP88	nucleoporin 88	4927	https://www.ncbi.nlm.nih.gov/gene/?term=4927
NEK8	NEK8	NIMA related kinase 8	284086	https://www.ncbi.nlm.nih.gov/gene/?term=284086
RNFT1	RNFT1	ring finger protein, transmembrane 1	51136	https://www.ncbi.nlm.nih.gov/gene/?term=51136
PDK2	PDK2	pyruvate dehydrogenase kinase 2	5164	https://www.ncbi.nlm.nih.gov/gene/?term=5164
AIFM1	AIFM1	apoptosis inducing factor mitochondria associated 1	9131	https://www.ncbi.nlm.nih.gov/gene/?term=9131
COMMD7	COMMD7	COMM domain containing 7	149951	https://www.ncbi.nlm.nih.gov/gene/?term=149951
CHMP1B	CHMP1B	charged multivesicular body protein 1B	57132	https://www.ncbi.nlm.nih.gov/gene/?term=57132
POLR1D	POLR1D	RNA polymerase I and III subunit D	51082	https://www.ncbi.nlm.nih.gov/gene/?term=51082
POLR2H	POLR2H	RNA polymerase II, I and III subunit H	5437	https://www.ncbi.nlm.nih.gov/gene/?term=5437
FYTTD1	FYTTD1	forty-two-three domain containing 1	84248	https://www.ncbi.nlm.nih.gov/gene/?term=84248
SUPT20H	SUPT20H	SPT20 homolog, SAGA complex component	55578	https://www.ncbi.nlm.nih.gov/gene/?term=55578
BTG3	BTG3	BTG anti-proliferation factor 3	10950	https://www.ncbi.nlm.nih.gov/gene/?term=10950
CXXC5	CXXC5	CXXC finger protein 5	51523	https://www.ncbi.nlm.nih.gov/gene/?term=51523
RNF113A	RNF113A	ring finger protein 113A	7737	https://www.ncbi.nlm.nih.gov/gene/?term=7737
RBMX2	RBMX2	RNA binding motif protein X-linked 2	51634	https://www.ncbi.nlm.nih.gov/gene/?term=51634
EIF2AK2	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	5610	https://www.ncbi.nlm.nih.gov/gene/?term=5610
MACROD1	MACROD1	mono-ADP ribosylhydrolase 1	28992	https://www.ncbi.nlm.nih.gov/gene/?term=28992
SLTM	SLTM	SAFB like transcription modulator	79811	https://www.ncbi.nlm.nih.gov/gene/?term=79811
ERCC1	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	2067	https://www.ncbi.nlm.nih.gov/gene/?term=2067
SSU72	SSU72	SSU72 homolog, RNA polymerase II CTD phosphatase	29101	https://www.ncbi.nlm.nih.gov/gene/?term=29101
EMC9	EMC9	ER membrane protein complex subunit 9	51016	https://www.ncbi.nlm.nih.gov/gene/?term=51016
LUC7L3	LUC7L3	LUC7 like 3 pre-mRNA splicing factor	51747	https://www.ncbi.nlm.nih.gov/gene/?term=51747
SLC1A5	SLC1A5	solute carrier family 1 member 5	6510	https://www.ncbi.nlm.nih.gov/gene/?term=6510
LRRC42	LRRC42	leucine rich repeat containing 42	115353	https://www.ncbi.nlm.nih.gov/gene/?term=115353
AGPS	AGPS	alkylglycerone phosphate synthase	8540	https://www.ncbi.nlm.nih.gov/gene/?term=8540
RNF170	RNF170	ring finger protein 170	81790	https://www.ncbi.nlm.nih.gov/gene/?term=81790
ABHD13	ABHD13	abhydrolase domain containing 13	84945	https://www.ncbi.nlm.nih.gov/gene/?term=84945
NDN	NDN	necdin, MAGE family member	4692	https://www.ncbi.nlm.nih.gov/gene/?term=4692
PUS3	PUS3	pseudouridine synthase 3	83480	https://www.ncbi.nlm.nih.gov/gene/?term=83480
ARRDC4	ARRDC4	arrestin domain containing 4	91947	https://www.ncbi.nlm.nih.gov/gene/?term=91947
RRP1B	RRP1B	ribosomal RNA processing 1B	23076	https://www.ncbi.nlm.nih.gov/gene/?term=23076
MEI1	MEI1	meiotic double-stranded break formation protein 1	150365	https://www.ncbi.nlm.nih.gov/gene/?term=150365
SH3YL1	SH3YL1	SH3 and SYLF domain containing 1	26751	https://www.ncbi.nlm.nih.gov/gene/?term=26751
PI4K2B	PI4K2B	phosphatidylinositol 4-kinase type 2 beta	55300	https://www.ncbi.nlm.nih.gov/gene/?term=55300
ADD3	ADD3	adducin 3	120	https://www.ncbi.nlm.nih.gov/gene/?term=120
ROBO3	ROBO3	roundabout guidance receptor 3	64221	https://www.ncbi.nlm.nih.gov/gene/?term=64221
P2RX5-TAX1BP3	P2RX5-TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate)	100533970	https://www.ncbi.nlm.nih.gov/gene/?term=100533970
OAZ2	OAZ2	ornithine decarboxylase antizyme 2	4947	https://www.ncbi.nlm.nih.gov/gene/?term=4947
MRPL40	MRPL40	mitochondrial ribosomal protein L40	64976	https://www.ncbi.nlm.nih.gov/gene/?term=64976
SEMA4A	SEMA4A	semaphorin 4A	64218	https://www.ncbi.nlm.nih.gov/gene/?term=64218
MGLL	MGLL	monoglyceride lipase	11343	https://www.ncbi.nlm.nih.gov/gene/?term=11343
IMP3	IMP3	IMP U3 small nucleolar ribonucleoprotein 3	55272	https://www.ncbi.nlm.nih.gov/gene/?term=55272
DEK	DEK	DEK proto-oncogene	7913	https://www.ncbi.nlm.nih.gov/gene/?term=7913
RPS6KB2	RPS6KB2	ribosomal protein S6 kinase B2	6199	https://www.ncbi.nlm.nih.gov/gene/?term=6199
PPM1G	PPM1G	protein phosphatase, Mg2+/Mn2+ dependent 1G	5496	https://www.ncbi.nlm.nih.gov/gene/?term=5496
PIGT	PIGT	phosphatidylinositol glycan anchor biosynthesis class T	51604	https://www.ncbi.nlm.nih.gov/gene/?term=51604
BEX4	BEX4	brain expressed X-linked 4	56271	https://www.ncbi.nlm.nih.gov/gene/?term=56271
CITED2	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2	10370	https://www.ncbi.nlm.nih.gov/gene/?term=10370
MAP4K1	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	11184	https://www.ncbi.nlm.nih.gov/gene/?term=11184
CRIPT	CRIPT	CXXC repeat containing interactor of PDZ3 domain	9419	https://www.ncbi.nlm.nih.gov/gene/?term=9419
UBOX5	UBOX5	U-box domain containing 5	22888	https://www.ncbi.nlm.nih.gov/gene/?term=22888
NUDC	NUDC	nuclear distribution C, dynein complex regulator	10726	https://www.ncbi.nlm.nih.gov/gene/?term=10726
MCM3	MCM3	minichromosome maintenance complex component 3	4172	https://www.ncbi.nlm.nih.gov/gene/?term=4172
ATP6V0E2	ATP6V0E2	ATPase H+ transporting V0 subunit e2	155066	https://www.ncbi.nlm.nih.gov/gene/?term=155066
C7orf50	C7orf50	chromosome 7 open reading frame 50	84310	https://www.ncbi.nlm.nih.gov/gene/?term=84310
ATL3	ATL3	atlastin GTPase 3	25923	https://www.ncbi.nlm.nih.gov/gene/?term=25923
USP14	USP14	ubiquitin specific peptidase 14	9097	https://www.ncbi.nlm.nih.gov/gene/?term=9097
FLOT2	FLOT2	flotillin 2	2319	https://www.ncbi.nlm.nih.gov/gene/?term=2319
SNAP47	SNAP47	synaptosome associated protein 47	116841	https://www.ncbi.nlm.nih.gov/gene/?term=116841
BTN2A2	BTN2A2	butyrophilin subfamily 2 member A2	10385	https://www.ncbi.nlm.nih.gov/gene/?term=10385
FBXL6	FBXL6	F-box and leucine rich repeat protein 6	26233	https://www.ncbi.nlm.nih.gov/gene/?term=26233
CNFN	CNFN	cornifelin	84518	https://www.ncbi.nlm.nih.gov/gene/?term=84518
GDPD5	GDPD5	glycerophosphodiester phosphodiesterase domain containing 5	81544	https://www.ncbi.nlm.nih.gov/gene/?term=81544
L3MBTL2	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2	83746	https://www.ncbi.nlm.nih.gov/gene/?term=83746
EIF1B	EIF1B	eukaryotic translation initiation factor 1B	10289	https://www.ncbi.nlm.nih.gov/gene/?term=10289
SLC25A11	SLC25A11	solute carrier family 25 member 11	8402	https://www.ncbi.nlm.nih.gov/gene/?term=8402
UIMC1	UIMC1	ubiquitin interaction motif containing 1	51720	https://www.ncbi.nlm.nih.gov/gene/?term=51720
TIPRL	TIPRL	TOR signaling pathway regulator	261726	https://www.ncbi.nlm.nih.gov/gene/?term=261726
CCDC107	CCDC107	coiled-coil domain containing 107	203260	https://www.ncbi.nlm.nih.gov/gene/?term=203260
CSTF3	CSTF3	cleavage stimulation factor subunit 3	1479	https://www.ncbi.nlm.nih.gov/gene/?term=1479
TRIP4	TRIP4	thyroid hormone receptor interactor 4	9325	https://www.ncbi.nlm.nih.gov/gene/?term=9325
RAB18	RAB18	RAB18, member RAS oncogene family	22931	https://www.ncbi.nlm.nih.gov/gene/?term=22931
MAPK1	MAPK1	mitogen-activated protein kinase 1	5594	https://www.ncbi.nlm.nih.gov/gene/?term=5594
ANXA2	ANXA2	annexin A2	302	https://www.ncbi.nlm.nih.gov/gene/?term=302
DHX9	DHX9	DExH-box helicase 9	1660	https://www.ncbi.nlm.nih.gov/gene/?term=1660
NUP98	NUP98	nucleoporin 98 and 96 precursor	4928	https://www.ncbi.nlm.nih.gov/gene/?term=4928
DCTN6	DCTN6	dynactin subunit 6	10671	https://www.ncbi.nlm.nih.gov/gene/?term=10671
DPP3	DPP3	dipeptidyl peptidase 3	10072	https://www.ncbi.nlm.nih.gov/gene/?term=10072
RRP9	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein	9136	https://www.ncbi.nlm.nih.gov/gene/?term=9136
PRPF31	PRPF31	pre-mRNA processing factor 31	26121	https://www.ncbi.nlm.nih.gov/gene/?term=26121
AKIP1	AKIP1	A-kinase interacting protein 1	56672	https://www.ncbi.nlm.nih.gov/gene/?term=56672
RPUSD3	RPUSD3	RNA pseudouridine synthase D3	285367	https://www.ncbi.nlm.nih.gov/gene/?term=285367
SRD5A1	SRD5A1	steroid 5 alpha-reductase 1	6715	https://www.ncbi.nlm.nih.gov/gene/?term=6715
ARFIP2	ARFIP2	ADP ribosylation factor interacting protein 2	23647	https://www.ncbi.nlm.nih.gov/gene/?term=23647
PPIL3	PPIL3	peptidylprolyl isomerase like 3	53938	https://www.ncbi.nlm.nih.gov/gene/?term=53938
FGGY	FGGY	FGGY carbohydrate kinase domain containing	55277	https://www.ncbi.nlm.nih.gov/gene/?term=55277
PTPN4	PTPN4	protein tyrosine phosphatase non-receptor type 4	5775	https://www.ncbi.nlm.nih.gov/gene/?term=5775
HYAL2	HYAL2	hyaluronidase 2	8692	https://www.ncbi.nlm.nih.gov/gene/?term=8692
LIG3	LIG3	DNA ligase 3	3980	https://www.ncbi.nlm.nih.gov/gene/?term=3980
VRK2	VRK2	VRK serine/threonine kinase 2	7444	https://www.ncbi.nlm.nih.gov/gene/?term=7444
NREP	NREP	neuronal regeneration related protein	9315	https://www.ncbi.nlm.nih.gov/gene/?term=9315
RGP1	RGP1	RGP1 homolog, RAB6A GEF complex partner 1	9827	https://www.ncbi.nlm.nih.gov/gene/?term=9827
FUZ	FUZ	fuzzy planar cell polarity protein	80199	https://www.ncbi.nlm.nih.gov/gene/?term=80199
DNPH1	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	10591	https://www.ncbi.nlm.nih.gov/gene/?term=10591
CDC37	CDC37	cell division cycle 37, HSP90 cochaperone	11140	https://www.ncbi.nlm.nih.gov/gene/?term=11140
PPP4C	PPP4C	protein phosphatase 4 catalytic subunit	5531	https://www.ncbi.nlm.nih.gov/gene/?term=5531
ITGA4	ITGA4	integrin subunit alpha 4	3676	https://www.ncbi.nlm.nih.gov/gene/?term=3676
GPKOW	GPKOW	G-patch domain and KOW motifs	27238	https://www.ncbi.nlm.nih.gov/gene/?term=27238
LINC00938	LINC00938	long intergenic non-protein coding RNA 938	400027	https://www.ncbi.nlm.nih.gov/gene/?term=400027
HLA-DRA	HLA-DRA	major histocompatibility complex, class II, DR alpha	3122	https://www.ncbi.nlm.nih.gov/gene/?term=3122
PBRM1	PBRM1	polybromo 1	55193	https://www.ncbi.nlm.nih.gov/gene/?term=55193
RAP1GDS1	RAP1GDS1	Rap1 GTPase-GDP dissociation stimulator 1	5910	https://www.ncbi.nlm.nih.gov/gene/?term=5910
MRRF	MRRF	mitochondrial ribosome recycling factor	92399	https://www.ncbi.nlm.nih.gov/gene/?term=92399
CISD2	CISD2	CDGSH iron sulfur domain 2	493856	https://www.ncbi.nlm.nih.gov/gene/?term=493856
DYNC1LI1	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1	51143	https://www.ncbi.nlm.nih.gov/gene/?term=51143
RAB1A	RAB1A	RAB1A, member RAS oncogene family	5861	https://www.ncbi.nlm.nih.gov/gene/?term=5861
PRPF4B	PRPF4B	pre-mRNA processing factor 4B	8899	https://www.ncbi.nlm.nih.gov/gene/?term=8899
E2F4	E2F4	E2F transcription factor 4	1874	https://www.ncbi.nlm.nih.gov/gene/?term=1874
MED4	MED4	mediator complex subunit 4	29079	https://www.ncbi.nlm.nih.gov/gene/?term=29079
LIPA	LIPA	lipase A, lysosomal acid type	3988	https://www.ncbi.nlm.nih.gov/gene/?term=3988
MTHFS	MTHFS	methenyltetrahydrofolate synthetase	10588	https://www.ncbi.nlm.nih.gov/gene/?term=10588
DPP7	DPP7	dipeptidyl peptidase 7	29952	https://www.ncbi.nlm.nih.gov/gene/?term=29952
ELOVL1	ELOVL1	ELOVL fatty acid elongase 1	64834	https://www.ncbi.nlm.nih.gov/gene/?term=64834
EML2	EML2	EMAP like 2	24139	https://www.ncbi.nlm.nih.gov/gene/?term=24139
NSA2	NSA2	NSA2 ribosome biogenesis factor	10412	https://www.ncbi.nlm.nih.gov/gene/?term=10412
CORO1A	CORO1A	coronin 1A	11151	https://www.ncbi.nlm.nih.gov/gene/?term=11151
CD53	CD53	CD53 molecule	963	https://www.ncbi.nlm.nih.gov/gene/?term=963
FARSA	FARSA	phenylalanyl-tRNA synthetase subunit alpha	2193	https://www.ncbi.nlm.nih.gov/gene/?term=2193
PQBP1	PQBP1	polyglutamine binding protein 1	10084	https://www.ncbi.nlm.nih.gov/gene/?term=10084
PTP4A1	PTP4A1	protein tyrosine phosphatase 4A1	7803	https://www.ncbi.nlm.nih.gov/gene/?term=7803
STX18	STX18	syntaxin 18	53407	https://www.ncbi.nlm.nih.gov/gene/?term=53407
LRRC41	LRRC41	leucine rich repeat containing 41	10489	https://www.ncbi.nlm.nih.gov/gene/?term=10489
ARL2BP	ARL2BP	ADP ribosylation factor like GTPase 2 binding protein	23568	https://www.ncbi.nlm.nih.gov/gene/?term=23568
YARS2	YARS2	tyrosyl-tRNA synthetase 2	51067	https://www.ncbi.nlm.nih.gov/gene/?term=51067
ALG3	ALG3	ALG3 alpha-1,3- mannosyltransferase	10195	https://www.ncbi.nlm.nih.gov/gene/?term=10195
MEA1	MEA1	male-enhanced antigen 1	4201	https://www.ncbi.nlm.nih.gov/gene/?term=4201
SUPT4H1	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit	6827	https://www.ncbi.nlm.nih.gov/gene/?term=6827
PGM1	PGM1	phosphoglucomutase 1	5236	https://www.ncbi.nlm.nih.gov/gene/?term=5236
SPRYD7	SPRYD7	SPRY domain containing 7	57213	https://www.ncbi.nlm.nih.gov/gene/?term=57213
NDUFA8	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	4702	https://www.ncbi.nlm.nih.gov/gene/?term=4702
SELPLG	SELPLG	selectin P ligand	6404	https://www.ncbi.nlm.nih.gov/gene/?term=6404
GGNBP2	GGNBP2	gametogenetin binding protein 2	79893	https://www.ncbi.nlm.nih.gov/gene/?term=79893
TTC9C	TTC9C	tetratricopeptide repeat domain 9C	283237	https://www.ncbi.nlm.nih.gov/gene/?term=283237
TCF4	TCF4	transcription factor 4	6925	https://www.ncbi.nlm.nih.gov/gene/?term=6925
CHRNB1	CHRNB1	cholinergic receptor nicotinic beta 1 subunit	1140	https://www.ncbi.nlm.nih.gov/gene/?term=1140
FUNDC2	FUNDC2	FUN14 domain containing 2	65991	https://www.ncbi.nlm.nih.gov/gene/?term=65991
MX1	MX1	MX dynamin like GTPase 1	4599	https://www.ncbi.nlm.nih.gov/gene/?term=4599
SMC4	SMC4	structural maintenance of chromosomes 4	10051	https://www.ncbi.nlm.nih.gov/gene/?term=10051
MAT2B	MAT2B	methionine adenosyltransferase 2 non-catalytic beta subunit	27430	https://www.ncbi.nlm.nih.gov/gene/?term=27430
RPL4	RPL4	ribosomal protein L4	6124	https://www.ncbi.nlm.nih.gov/gene/?term=6124
NDUFA12	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	55967	https://www.ncbi.nlm.nih.gov/gene/?term=55967
GINM1	GINM1	glycosylated integral membrane protein 1	116254	https://www.ncbi.nlm.nih.gov/gene/?term=116254
ARMC10	ARMC10	armadillo repeat containing 10	83787	https://www.ncbi.nlm.nih.gov/gene/?term=83787
CHRAC1	CHRAC1	chromatin accessibility complex subunit 1	54108	https://www.ncbi.nlm.nih.gov/gene/?term=54108
CAMK1D	CAMK1D	calcium/calmodulin dependent protein kinase ID	57118	https://www.ncbi.nlm.nih.gov/gene/?term=57118
ALKBH3	ALKBH3	alkB homolog 3, alpha-ketoglutarate dependent dioxygenase	221120	https://www.ncbi.nlm.nih.gov/gene/?term=221120
EIF2B2	EIF2B2	eukaryotic translation initiation factor 2B subunit beta	8892	https://www.ncbi.nlm.nih.gov/gene/?term=8892
DAZAP1	DAZAP1	DAZ associated protein 1	26528	https://www.ncbi.nlm.nih.gov/gene/?term=26528
CHD9	CHD9	chromodomain helicase DNA binding protein 9	80205	https://www.ncbi.nlm.nih.gov/gene/?term=80205
DCUN1D5	DCUN1D5	defective in cullin neddylation 1 domain containing 5	84259	https://www.ncbi.nlm.nih.gov/gene/?term=84259
RXRB	RXRB	retinoid X receptor beta	6257	https://www.ncbi.nlm.nih.gov/gene/?term=6257
NAA15	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit	80155	https://www.ncbi.nlm.nih.gov/gene/?term=80155
ANAPC7	ANAPC7	anaphase promoting complex subunit 7	51434	https://www.ncbi.nlm.nih.gov/gene/?term=51434
MGST3	MGST3	microsomal glutathione S-transferase 3	4259	https://www.ncbi.nlm.nih.gov/gene/?term=4259
HDDC3	HDDC3	HD domain containing 3	374659	https://www.ncbi.nlm.nih.gov/gene/?term=374659
PTBP1	PTBP1	polypyrimidine tract binding protein 1	5725	https://www.ncbi.nlm.nih.gov/gene/?term=5725
RNF11	RNF11	ring finger protein 11	26994	https://www.ncbi.nlm.nih.gov/gene/?term=26994
PSMD12	PSMD12	proteasome 26S subunit, non-ATPase 12	5718	https://www.ncbi.nlm.nih.gov/gene/?term=5718
NSMCE1	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	197370	https://www.ncbi.nlm.nih.gov/gene/?term=197370
NAA50	NAA50	N-alpha-acetyltransferase 50, NatE catalytic subunit	80218	https://www.ncbi.nlm.nih.gov/gene/?term=80218
RWDD4	RWDD4	RWD domain containing 4	201965	https://www.ncbi.nlm.nih.gov/gene/?term=201965
RABEP1	RABEP1	rabaptin, RAB GTPase binding effector protein 1	9135	https://www.ncbi.nlm.nih.gov/gene/?term=9135
RNF5	RNF5	ring finger protein 5	6048	https://www.ncbi.nlm.nih.gov/gene/?term=6048
FAM32A	FAM32A	family with sequence similarity 32 member A	26017	https://www.ncbi.nlm.nih.gov/gene/?term=26017
TINF2	TINF2	TERF1 interacting nuclear factor 2	26277	https://www.ncbi.nlm.nih.gov/gene/?term=26277
BCL10	BCL10	BCL10 immune signaling adaptor	8915	https://www.ncbi.nlm.nih.gov/gene/?term=8915
POLB	POLB	DNA polymerase beta	5423	https://www.ncbi.nlm.nih.gov/gene/?term=5423
HPS6	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3	79803	https://www.ncbi.nlm.nih.gov/gene/?term=79803
RAD23A	RAD23A	RAD23 homolog A, nucleotide excision repair protein	5886	https://www.ncbi.nlm.nih.gov/gene/?term=5886
SNRNP48	SNRNP48	small nuclear ribonucleoprotein U11/U12 subunit 48	154007	https://www.ncbi.nlm.nih.gov/gene/?term=154007
C6orf136	C6orf136	chromosome 6 open reading frame 136	221545	https://www.ncbi.nlm.nih.gov/gene/?term=221545
SLC35A1	SLC35A1	solute carrier family 35 member A1	10559	https://www.ncbi.nlm.nih.gov/gene/?term=10559
PRPSAP1	PRPSAP1	phosphoribosyl pyrophosphate synthetase associated protein 1	5635	https://www.ncbi.nlm.nih.gov/gene/?term=5635
FIP1L1	FIP1L1	factor interacting with PAPOLA and CPSF1	81608	https://www.ncbi.nlm.nih.gov/gene/?term=81608
CAMTA1	CAMTA1	calmodulin binding transcription activator 1	23261	https://www.ncbi.nlm.nih.gov/gene/?term=23261
DCAF11	DCAF11	DDB1 and CUL4 associated factor 11	80344	https://www.ncbi.nlm.nih.gov/gene/?term=80344
STT3B	STT3B	STT3 oligosaccharyltransferase complex catalytic subunit B	201595	https://www.ncbi.nlm.nih.gov/gene/?term=201595
ARHGAP15	ARHGAP15	Rho GTPase activating protein 15	55843	https://www.ncbi.nlm.nih.gov/gene/?term=55843
TUSC2	TUSC2	tumor suppressor 2, mitochondrial calcium regulator	11334	https://www.ncbi.nlm.nih.gov/gene/?term=11334
BYSL	BYSL	bystin like	705	https://www.ncbi.nlm.nih.gov/gene/?term=705
TFAP4	TFAP4	transcription factor AP-4	7023	https://www.ncbi.nlm.nih.gov/gene/?term=7023
HNRNPH1	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1	3187	https://www.ncbi.nlm.nih.gov/gene/?term=3187
UBE2B	UBE2B	ubiquitin conjugating enzyme E2 B	7320	https://www.ncbi.nlm.nih.gov/gene/?term=7320
C12orf43	C12orf43	chromosome 12 open reading frame 43	64897	https://www.ncbi.nlm.nih.gov/gene/?term=64897
CCDC106	CCDC106	coiled-coil domain containing 106	29903	https://www.ncbi.nlm.nih.gov/gene/?term=29903
LPP	LPP	LIM domain containing preferred translocation partner in lipoma	4026	https://www.ncbi.nlm.nih.gov/gene/?term=4026
LSP1	LSP1	lymphocyte specific protein 1	4046	https://www.ncbi.nlm.nih.gov/gene/?term=4046
SNX6	SNX6	sorting nexin 6	58533	https://www.ncbi.nlm.nih.gov/gene/?term=58533
WRAP73	WRAP73	WD repeat containing, antisense to TP73	49856	https://www.ncbi.nlm.nih.gov/gene/?term=49856
